date,blockHash,totalAmountReleased,blockHeight,totalAmount
2021-12-30,9db880f47dd1d050cd10801e0cee0d0472040052df2a611316f7933dd63d8913,,1750919.0,1.0549201593173416e+16
2021-12-31,93afbb5ae23f1bdcc4dbf2ce56f67a50ddd2e4e4da467fe71136d4800d029a27,,1759638.0,1.0551956552267916e+16
2022-01-01,5fae3ef97d89b9c8dfe9ad3a994bd164c7bcc38d039740d4a460774f317e352e,,1768160.0,1.0554712294627444e+16
2022-01-02,9f03cf7152628440badfe3e41dcf3360d7dc37935347fcf6dda861a67390a557,,1776577.0,1.0557468716790676e+16
2022-01-03,64dacc632969c37135c2ab07bce921374a049b37d352e575a78c7ab55aec7948,,1785120.0,1.0560225691251008e+16
2022-01-04,82ebc51cca89f37458950e34bc26ffac1c017d389a4c613f39a620d8c3ed5bc1,,1793610.0,1.0562983808661862e+16
2022-01-05,721021597361b4ecfd732063480786c595157f87df74e71c18017cff82cb5dfc,230353395078644.0,1802184.0,1.0565742343078644e+16
2022-01-06,87149b02cdafbf0c79dbd2428ddfe5ce1db9e057767f9073b1b84baa4dda78d3,233112418318741.0,1810742.0,1.056850136631874e+16
2022-01-07,9e29eedb1eb5be45ec90ad77c28e053caef5f61771f73e8384e65658f73307f9,235872521448289.0,1819267.0,1.0571261469448288e+16
2022-01-08,8c147708f515af219a24e99fb63a14d4248664136f01e3a27366b41c32e924c6,238633377372668.0,1827816.0,1.0574022325372668e+16
2022-01-09,1d7a8dff579e6ffd8f9ae3cc09af9382ea320af8c2ce7f29c4f2eeade3f125a3,241394650663667.0,1836373.0,1.0576783598663668e+16
2022-01-10,0b3ddaa3b30cdd9f76e2493fe06ea5e72c3ac979d7fbc3ab54e4d996d9b5f31d,244157132633134.0,1844898.0,1.0579546080633134e+16
2022-01-11,33678b3017aa2d41d0459b6957a1cfe93911c59a05d57fab50298d9c94111292,246920168209105.0,1853318.0,1.0582309116209104e+16
2022-01-12,405721d70ebbac20a8182dbd3d14b97099c3b98178435247321454900fa7f81a,249682237880673.0,1861770.0,1.0585071185880672e+16
2022-01-13,187b6124e7d25c2888c032efe054bcd75e3db6ddb689e8b338941e9890883b8f,252447668413542.0,1870257.0,1.0587836616413542e+16
2022-01-14,d6b407310e6a74439e76bdd30766dfcc0916d623f226646026602819bae29e80,255213181283932.0,1878927.0,1.0590602129283932e+16
2022-01-15,f099923fe099185d5b44141911a073cd1983633f91df8958035fcd69c23d00b1,257979008294807.0,1887395.0,1.0593367956294808e+16
2022-01-16,a1a38576854090b733263678d1ea4b0bb5e067e3f08e6cdd2b6f8136745bc557,260745373485395.0,1895810.0,1.0596134321485396e+16
2022-01-17,ed1348807acd6b3fe2d9665c6474caf444716788ec8925f39ca8ee89d9ca08d3,263513021660248.0,1904352.0,1.0598901969660248e+16
2022-01-18,b38ed581e9e9a01207081142fc9c4482eea0349dda0218cf4c76b6a48ef8e00a,266280183178443.0,1912806.0,1.0601669131178444e+16
2022-01-19,c698a7fc803a87bbcc9facffe9c2b29a60774c7e3e137ec12d7b17f8a00cd61a,269049637569354.0,1921321.0,1.0604438585569354e+16
2022-01-20,f8f90a9d840e816fcfc648997824d6dc83a2688456532999a745766bc346d981,271819013974631.0,1929869.0,1.0607207961974632e+16
2022-01-21,29df9f4e1606019caa83c19ec2ba9ad2b2c3d50ae6b4aa9c05665816ed2d15c0,274589121626292.0,1938324.0,1.0609978069626292e+16
2022-01-22,b094e2756310ff8c8e2df5e0ff0e110f1832c2f5bc0eae4998ee63ebe3bcf7a8,277360024868582.0,1946680.0,1.0612748972868582e+16
2022-01-23,df14266e8e74d2ea8fef82ff1dd40149a40443c268d157e50485eb2d4a23a415,280131756029849.0,1955109.0,1.0615520704029848e+16
2022-01-24,17976349d42029dc704ae46532dc17d11eac6d7464be10fcc6ba296d62889c5a,282903898193852.0,1963593.0,1.0618292846193852e+16
2022-01-25,5ab68dc20374dc392d478a2320cf81d915bcccf6e75f0c5ff6af0e457df771e6,285677101323112.0,1972132.0,1.0621066049323112e+16
2022-01-26,c46aabdda40f66fc8a639d933eba2c9969e47419c3b28b7aa675d578e9cd5c75,288450828060625.0,1980753.0,1.0623839776060624e+16
2022-01-27,273e2320caa193e5b311c31ec76e602854a64bc7c5bf8e52f72dd13eae808a19,291224371876371.0,1989165.0,1.0626613319876372e+16
2022-01-28,ee8aed5da2f7253873b26f08992345071cc00315331e1935a4d7bd024bd5e3c5,294000157674071.0,1997707.0,1.0629389105674072e+16
2022-01-29,64a1e5c305b85da5210eae85361ba81151db4511429ba52fc05956a4aece8a5a,296776058005568.0,2006102.0,1.0632165006005568e+16
2022-01-30,d2327a93ab0dca63a8d27e2f5835acaa1b13a45e4372ed96b5de509f7c9aa941,299553189503239.0,2014578.0,1.063494213750324e+16
2022-01-31,f43ee4cd085e64bfab3a7c9e8de526dd091b4621bc58c6aafca38269923bcc0d,302330435540030.0,2022873.0,1.063771938354003e+16
2022-02-01,46ccb50ea1880fc7de363e12ed9522ed6d18c8f553025faf5364408d419257d8,305108342519779.0,2031235.0,1.064049729051978e+16
2022-02-02,716a09e2e1676fa43bf4d55bc13df4a551ef0dcfe88154a9d21eafd6eee9753d,307886781914299.0,2039569.0,1.06432757299143e+16
2022-02-03,a61dcad122c1b589e8f4ee8875c22d81bfdba5cf1b1c834b8ae93eace7f3ca03,310666550098204.0,2048010.0,1.0646055498098204e+16
2022-02-04,ee639748a1ca91d5bfc1d404074a973d30f6e2911d0515b1230628b451903dca,313446891418781.0,2056609.0,1.064883583941878e+16
2022-02-05,962cd6e3d0333e5266c7cde024020da44617edc66e752c1e42f3803a8bec27ff,796812801577915.0,2065079.0,1.0651617027577916e+16
2022-02-06,551c94f6482260834fb04a7a1ecee7ae213299489121dd3bffe843b140eff31e,799594989811924.0,2073679.0,1.0654399215811924e+16
2022-02-07,399e0ece9dc6fbb2b78f3690739a3727631447cb7c720d4df1050845933574bc,802377518243820.0,2082352.0,1.065718174424382e+16
2022-02-08,9ee3e899525644d379e1185963ce908a94ed69228cc1c1ade8fedb5727833e1c,805160531738180.0,2090768.0,1.065996475773818e+16
2022-02-09,285168115ee27dbc7367b1d5c261a424518c80f3de261f93cc673218b6e0f2ba,807944392834201.0,2099217.0,1.06627486188342e+16
2022-02-10,09f3172d57e06519d7a4441708e5b0ad9ef4a92b23c1273726ced3efb7177f5e,810728497427398.0,2107797.0,1.0665532723427398e+16
2022-02-11,72565378b3787242840854114cd4552cee196e80fc4a26251f11d38d97b89016,813514521938517.0,2116387.0,1.0668318747938516e+16
2022-02-12,daa6ed54a11ef88b13aabea9d21ddb4ca3a1d6dc99f7aa15f53892c6d647a022,816300798507221.0,2125027.0,1.067110502450722e+16
2022-02-13,76b947a8c088c01f560284c83dc9c704402d2545d71f4ca2404698c2b5bdcc1b,819087238237671.0,2133609.0,1.0673891464237672e+16
2022-02-14,fb4a1778f7859073e036e3f410fb67c5d216712700c20b5a99cdf9cedfacc876,821875010584050.0,2142076.0,1.067667923658405e+16
2022-02-15,1ec0f255973d904b324098317d7c92c545f45699e70e6aef904c81cd4303f60c,824662776748527.0,2150467.0,1.0679467002748528e+16
2022-02-16,ff407b66182c532ab04fc1e48f501aa7fd8e7266b32b995c0cfeb3cb3c6fe5bc,827452546063371.0,2159024.0,1.0682256772063372e+16
2022-02-17,e4645339e056a275dbed37bc6ad21f52c4721f6a2ea0c19fdad3fa7a846ae13a,830242293329019.0,2167530.0,1.068504651932902e+16
2022-02-18,35d86b45aa0c5cf13f392ba29059d1bd90b4baa2091e1597fc10e7bf4584ada4,833032720704819.0,2176072.0,1.068783694670482e+16
2022-02-19,bb4182866d005b8b1e813153fbb27fde5379eb6c1accfac183e0f3a44873defc,835823981815188.0,2184744.0,1.0690628207815188e+16
2022-02-20,654e2d303fbcae040dcb2da3a097f7a9d700913d0176dc5ab8bb44eb4815ab73,838615939579664.0,2193223.0,1.0693420165579664e+16
2022-02-21,23d8d3329755a4291d6ba49da13ca25e7d843b705b01aa77782b95e5d0cdf7f5,841408440611047.0,2201856.0,1.0696212666611048e+16
2022-02-22,489a53fdb0d032dc692e5bfb991303468bc390a97048757d895f7f49bcf2ce76,844201856809403.0,2210292.0,1.0699006082809404e+16
2022-02-23,8e82893910f7eb8f0c22a6afd636f8a7dbf646d101d548bb216ec6e3f3ae3d78,846995743785143.0,2218631.0,1.0701799969785144e+16
2022-02-24,53914c8cc54180819d4921ae293982b638827aba21e38fbb1ff5d95d0b2e7d64,849790780920818.0,2227153.0,1.0704595006920818e+16
2022-02-25,3e86b63e4b1972b4c1974feffe4e19ee0a08f25d1cbc6ab76b6f491ef1d2ebbb,852586523778505.0,2235663.0,1.0707390749778504e+16
2022-02-26,c8953cb741448453477fd823e5131207a32f67566f8dc1231dbf42e8f9745590,855382673116296.0,2244125.0,1.0710186899116296e+16
2022-02-27,b97f9b6aca8ddabdc0fa13aa8fe2ee337f37513cbb7976b67efc321e01c04234,858179698344807.0,2252629.0,1.0712983924344808e+16
2022-02-28,0e6aaf7dd891c825ad8a7fe51ad3666cbc9853bc4f400cef8f7d15f2a24461e4,860977332584893.0,2261321.0,1.0715781558584892e+16
2022-03-01,c2997c72aeb75aa211fee10223adef8c5f163ee811e733810daea16119fdc792,863776078045307.0,2269719.0,1.0718580304045308e+16
2022-03-02,3df3cc768144e101fcfb6925d00fb6f168ee87750bce3bacd32ee52b68566cbb,866575084640027.0,2278223.0,1.0721379310640028e+16
2022-03-03,8b3d8ff7bb10f389baf2bb109a37f23113e90fcedd333610fb446e5c3a752f15,869375381251320.0,2286580.0,1.072417960725132e+16
2022-03-04,93c7259b7910c4ebb6dcdfc768f805f19b4f7e949aff94c55ee67aae7e9a4e97,872175428568278.0,2295147.0,1.0726979654568278e+16
2022-03-05,fa2a08668ccbe8ee854af8350c86bccbe8217da61949822bf8609e6661abbd85,1223494470351062.0,2303582.0,1.0729781446351062e+16
2022-03-06,ea175380a754e400675d2148d225afb62c2a37f35f4109ee9ee1dbcaba354e20,1226295461302013.0,2312144.0,1.0732582437302012e+16
2022-03-07,18be907e91e4c1553e2fb4c02ef17a337bbd0e68053eced0f2cbd7e86d05e136,1229099843952337.0,2320572.0,1.0735386819952336e+16
2022-03-08,16e98354e81d4ebe16ea320c19d8eb7d69ffef02a5a4e0670d8afe72f3a1ecca,1231903312353483.0,2329051.0,1.0738190288353484e+16
2022-03-09,5a8f05362184aca2757db9142dd0c80dd8536c2e3b7b541c80b540bca8dcbbb8,1234707731979578.0,2337446.0,1.0740994707979578e+16
2022-03-10,81513a49e08407ac8050b36606c0f629b1df120ace3f9f3aabe5cecc4cbf87f1,1237512737898997.0,2346001.0,1.0743799713898996e+16
2022-03-11,5ca317a3e002ca69e463070a5e1a48d72e14d26ae1298bf347e73952a392bef6,1240318257110652.0,2354422.0,1.0746605233110652e+16
2022-03-12,d476991fc3c51630c7e139ce6361d3d7dc705373194d04a6c0f3dc4536e7cf84,1243125337358422.0,2362907.0,1.0749412313358422e+16
2022-03-13,ef47262888d24be033ce46bb3508dcca08cc828190f95823b2d53e86d7513974,1245932655268043.0,2371538.0,1.0752219631268044e+16
2022-03-14,c08b471e76dcf47ab2c987ba3c4db25daa48f0138d5b6c464084ee02562c789e,1248740275651929.0,2380058.0,1.0755027251651928e+16
2022-03-15,48b31ba1c8abe1159d27f274ae8bd05378e7d050300c1ffa6c30b1663ff06d9d,1251549360705283.0,2388560.0,1.0757836336705284e+16
2022-03-16,2d4d612f9b13b9df6cbc7c2b655c8423b7676e8dfded7e2cee76cba196982984,1254358854242930.0,2397082.0,1.076064583024293e+16
2022-03-17,134d9846e70645e92ed8f8a0b18dfd82b4831f9c136c10670b6606a3104aeb17,1257168561021570.0,2405700.0,1.076345553702157e+16
2022-03-18,bed6a00475c840e281edf5dad0fc34d70cf979f3c54f6767f68cb9cc913d347f,1259980148424164.0,2414144.0,1.0766267124424164e+16
2022-03-19,54f9c691151455f6549ab2bbb0f88091288a5ffeef3ecee68fda746b18176ec9,1262791827454925.0,2422638.0,1.0769078803454924e+16
2022-03-20,743ae90d95c382cd4de38c69d6c0c84a5f35453883cc01f10e477ed5eff56902,1265604021023808.0,2431201.0,1.0771890997023808e+16
2022-03-21,291aa4001c215872aa971e518d4c1cd0d783d725bd61aa42b77f2d42db1faf22,1268417282738793.0,2439833.0,1.0774704258738792e+16
2022-03-22,d4c09ae01c9f7c2b9f575059d615b57f78690ce50cfeeebfe1bcfcadb40c8c2a,1271231246612210.0,2448279.0,1.077751822261221e+16
2022-03-23,1b3b2966ec591615773cb65ee1e40db743339b4203ba256caf2806a7c3bbe2a2,1274045806922097.0,2456843.0,1.0780332782922096e+16
2022-03-24,7d7544f49c835ca7b7148bbc0a8d8586adc4b7c2f5d5f024477bdfb978cad743,1276860841541119.0,2465330.0,1.078314781754112e+16
2022-03-25,35b9ee8b27ca10e4790846d5ca1f194595930a367f25a5f9c02b0c0cf3ca0100,1279676839427728.0,2473902.0,1.0785963815427728e+16
2022-03-26,30112bb3d19b435ecc73321511a2713736090acb4cd1b1ef249e8d415ff34354,1282493678678035.0,2482385.0,1.0788780654678036e+16
2022-03-27,183092d344ea0ac2f5a239e6310033400f7d5ad8b73911fd1f1a7f134d2996ea,1285311816178213.0,2490942.0,1.0791598792178212e+16
2022-03-28,e5fe9d7311af36a8f4d0ae30eaf2c8045035893b60813ac0fce06909e2876f4e,1288129760031621.0,2499633.0,1.079441673603162e+16
2022-03-29,b63b4e9077cc63e1d5075706da5ca5c74c6d1af2a4b1e3bf36b1c6622552fab6,1290948798670706.0,2508166.0,1.0797235774670706e+16
2022-03-30,4ad8895965d53dddd65235e71eed269887f7adea874f0f88037322ad79689b53,1293768581681959.0,2516574.0,1.080005555768196e+16
2022-03-31,e2c242916979704e851be2fe3ba29ae9ff8983cb639865f2b80522d15636b337,1296589003154285.0,2525185.0,1.0802875979154284e+16
2022-04-01,4b9fecb17a84365f79df025d25df777d6b1515b7139cbfb42d11fda5d2a0079b,1299410430602241.0,2533633.0,1.080569740660224e+16
2022-04-02,b004095a32bdb56d12943e5ae6501271dc678c796afaa7a12d0d4e7f58f5535f,1302232537767127.0,2542253.0,1.0808519513767128e+16
2022-04-03,1a0fb496169ed7fdf1f9d1e4879fc7e3b56bb875d02008dfe3060ba13e8ca821,1305055398314744.0,2550838.0,1.0811342374314744e+16
2022-04-04,36112c873db94210a1575c0dfdda5c8436c2cd5567ed9815d32be8b68d5f07ef,1307878914400538.0,2559451.0,1.0814165890400538e+16
2022-04-05,43f4e5f2507171b5de8b251c3516eb0637d6590aa24f0ad56955af3800ce122e,1659220239077616.0,2568090.0,1.0816989964077616e+16
2022-04-06,32d6213d82193350b56d4b1f7e3b43d97fb6717e5dbbea5423fb044ba157e1b4,1662045287327224.0,2576513.0,1.0819815012327224e+16
2022-04-07,02f42fdb9bd57393d77bbdf03d722cb6eb8a862dbdb60a076f7f318d1aa8b31c,1664870468273615.0,2585076.0,1.0822640193273616e+16
2022-04-08,1dcda535aa8ca024bc9d2d90624e97f15de7ac6d6457c241433f967dd4d4be86,1667697286637540.0,2593627.0,1.082546701163754e+16
2022-04-09,7fa53989d3552e2a3a29b9a1dac2faa41dfedc32676a12e0cece33648124005d,1670524156106386.0,2602053.0,1.0828293881106386e+16
2022-04-10,a85e210cfb8d4ce52357c6c4f36cd45abfbe3c2117a893ea4cda882f886c422e,1673352377532107.0,2610574.0,1.0831122102532108e+16
2022-04-11,021b76e0ab9158e6bbc6b34d9e38874a06c12b73b000bc7ac447675b1d9841c2,1676181157568726.0,2619040.0,1.0833950882568726e+16
2022-04-12,7b3d3380a526130889977b794c2001ec50f15835ea4c354d0039c3e58166339c,1679010160563827.0,2627858.0,1.0836779885563828e+16
2022-04-13,49e32b6d533ab47a733fdc0db696e41bdcec83475cfac0e3206c8070f8472a4f,1681840139790452.0,2636372.0,1.0839609864790452e+16
2022-04-14,f7a99fb158904c93cff7d98eac86f5768d02a07331a1693b4f351e9b514a4cf2,1684671243086904.0,2644781.0,1.0842440968086904e+16
2022-04-15,85e894a30ed825513e584335871a09d5050f63241700f1034b7b115114116e5c,1687502872762182.0,2653349.0,1.0845272597762182e+16
2022-04-16,cf37ea0dc4672c05ca1f3868a4b999c304da46fa77f8da8f95291ed2d1bde7aa,1690335389486896.0,2661840.0,1.0848105114486896e+16
2022-04-17,5eb767852a8ad375aef3a151cf1a57735d56da70059a5f9e47c42da5c649e9f5,1693168088489785.0,2670440.0,1.0850937813489784e+16
2022-04-18,c242d0c112e9479fa5682332d8c52bc11fd412067e2312ec8f488f87d82be6ea,1696002224241398.0,2679020.0,1.0853771949241398e+16
2022-04-19,05bfbd42fd11382a0813a10a29b9ca0d2768c5d1b0ba1260bdab4d33b98e3160,1698836821337369.0,2687553.0,1.0856606546337368e+16
2022-04-20,cfaa6fcaa7a2a0780ffb90c381815498ac05014173756e461b4f37937f91c315,1701672084878285.0,2696182.0,1.0859441809878284e+16
2022-04-21,3ccc84c9af23a32fedf4bcec7244dfc20e90cdbd7a1dd46b5be095dda2aca648,1704507202489566.0,2704563.0,1.0862276927489566e+16
2022-04-22,7ad6fb4297b5bf863c68c5cd3ba035828f03db34d04fec57b2ac6caacee79f75,1707344718558030.0,2712993.0,1.086511444355803e+16
2022-04-23,bb1c4e1cbb8688a28cb7aa54aa3e410011aae37c596afa2330a8f43fbb823bf6,1710181735930840.0,2721237.0,1.086795146093084e+16
2022-04-24,6ea79d6f074a0e7953ad5e3909b6e76184ac5323790d183027a0cc53b4fb6c88,1713020520784947.0,2729595.0,1.0870790245784948e+16
2022-04-25,434fccaef8e476870807024d905a9dcb81c4a56c364c4f741265fe0dfcf01647,1715859398105321.0,2738021.0,1.087362912310532e+16
2022-04-26,6ba012abf8361e038bbdf0080733d5c134d2c5f4655aff005a5d2d73a6b629f5,1718699386596114.0,2746324.0,1.0876469111596114e+16
2022-04-27,acc839c46ae1b718820a067e686d04fc1232452fea8fbbf41f91b66e8d5151c6,1721539837357388.0,2754616.0,1.0879309562357388e+16
2022-04-28,3747e3ffdd5a6ce913b8e845ed621ed3bf57cb87538052385941acbf5f87ac24,1724381087473678.0,2762984.0,1.0882150812473678e+16
2022-04-29,2c6d039de612492dcaf99c11a2b1afd43e4018a01a268e275f2f87055ac99f52,1727222619050599.0,2771354.0,1.08849923440506e+16
2022-04-30,e2bd347f6af72e43c29859a50a4fd1e8a50cc84bec95a582eeae7ed1bf188734,1730065707026005.0,2779872.0,1.0887835432026004e+16
2022-05-01,9473548c98a6a42da510446360658e53810514b0de8a100b88c021641bfba169,1732908492561023.0,2788340.0,1.0890678217561024e+16
2022-05-02,dc92a9d058d1c4cd551f3e1e11cba89bb4218ef7e7294a80596760e0f3c84b9d,1735753337264802.0,2796863.0,1.0893523062264802e+16
2022-05-03,0c1eb72e68df06b2246b038d5614b687bd5f9d62ec2cdfc26911aa840dbde8bd,1738597854813283.0,2805299.0,1.0896367579813284e+16
2022-05-04,d8117ae73a1e3939350eb174069df674901ed1ed7b847528c94e11a006aaad56,1741443699813104.0,2813768.0,1.0899213424813104e+16
2022-05-05,4532f89025c215b8d6627ec9860a1ec9dc4d0b01dab854c8c6486352dce03080,2092807637919710.0,2822356.0,1.090206011191971e+16
2022-05-06,d3fd1569e7a3d2eab50b214fe62df2ee3f95ae7902d82e45ee097320399c888c,2095654442339042.0,2830780.0,1.0904906916339042e+16
2022-05-07,a91dfb9c41f27c11a565ee5314727022b043ea08af962bd38d9c63958785b35e,2098502715386216.8,2839226.0,1.0907755189386216e+16
2022-05-08,85b58b6fcb1a8b3c61692457528b5737805b13d41757ee00de6bf9b91f6eddf5,2101351328438560.0,2847869.0,1.091060380243856e+16
2022-05-09,3897a8b94a841b3b16512fba5a0bddd762ba49ae4a4b17f3cd2550a5bcb1917b,2104200743140916.8,2856257.0,1.0913453217140916e+16
2022-05-10,6787722a849bc4b4fbab76ed5164613e8c38aeb32fa887a9ce8c9773dfd39841,2107050737036935.2,2864742.0,1.0916303211036936e+16
2022-05-11,0a46b8106ad98386d03da31556ee838b98e90d6bd6d4f04d7d6b989b00402a46,2109901293691527.2,2873363.0,1.0919153767691528e+16
2022-05-12,50cd74bc48e075d8fd57f90e1461d6a99c3abcb6feddcb706beeba6b51033f19,2112753312657597.0,2881760.0,1.0922005786657596e+16
